#W_0n	Temperature centrale	Temperature moyenne
52.03	-nan	-nan
52.04	-nan	-nan
52.05	-nan	-nan
52.06	-nan	-nan
52.07	-nan	-nan
52.08	-nan	-nan
52.09	-nan	-nan
52.1	-nan	-nan
52.11	-nan	-nan
52.12	-nan	-nan
52.13	-nan	-nan
52.14	-nan	-nan
52.15	-nan	-nan
52.16	-nan	-nan
52.17	-nan	-nan
52.18	-nan	-nan
52.19	-nan	-nan
52.2	-nan	-nan
52.21	-nan	-nan
52.22	-nan	-nan
52.23	-nan	-nan
52.24	-nan	-nan
52.25	-nan	-nan
52.26	-nan	-nan
52.27	-nan	-nan
52.28	-nan	-nan
52.29	-nan	-nan
52.3	-nan	-nan
52.31	-nan	-nan
52.32	-nan	-nan
52.33	-nan	-nan
52.34	-nan	-nan
52.35	-nan	-nan
52.36	-nan	-nan
52.37	-nan	-nan
52.38	-nan	-nan
52.39	-nan	-nan
52.4	-nan	-nan
52.41	-nan	-nan
52.42	-nan	-nan
52.43	-nan	-nan
52.44	-nan	-nan
52.45	-nan	-nan
52.46	-nan	-nan
52.47	-nan	-nan
52.48	-nan	-nan
52.49	-nan	-nan
52.5	-nan	-nan
52.51	-nan	-nan
52.52	-nan	-nan
52.53	-nan	-nan
52.54	-nan	-nan
52.55	-nan	-nan
52.56	-nan	-nan
52.57	-nan	-nan
52.58	-nan	-nan
52.59	-nan	-nan
52.6	-nan	-nan
52.61	-nan	-nan
52.62	-nan	-nan
52.63	-nan	-nan
52.64	-nan	-nan
52.65	-nan	-nan
52.66	-nan	-nan
52.67	-nan	-nan
52.68	-nan	-nan
52.69	-nan	-nan
52.7	-nan	-nan
52.71	-nan	-nan
52.72	-nan	-nan
52.73	-nan	-nan
52.74	-nan	-nan
52.75	-nan	-nan
52.76	-nan	-nan
52.77	-nan	-nan
52.78	-nan	-nan
52.79	-nan	-nan
52.8	-nan	-nan
52.81	-nan	-nan
52.82	-nan	-nan
52.83	-nan	-nan
52.84	-nan	-nan
52.85	-nan	-nan
52.86	-nan	-nan
52.87	-nan	-nan
52.88	-nan	-nan
52.89	-nan	-nan
52.9	-nan	-nan
52.91	-nan	-nan
52.92	-nan	-nan
52.93	-nan	-nan
52.94	-nan	-nan
52.95	-nan	-nan
52.96	-nan	-nan
52.97	-nan	-nan
52.98	-nan	-nan
52.99	-nan	-nan
53	-nan	-nan
53.01	-nan	-nan
53.02	-nan	-nan
53.03	-nan	-nan
53.04	-nan	-nan
53.05	-nan	-nan
53.06	-nan	-nan
53.07	-nan	-nan
53.08	-nan	-nan
53.09	-nan	-nan
53.1	-nan	-nan
53.11	-nan	-nan
53.12	-nan	-nan
53.13	-nan	-nan
53.14	-nan	-nan
53.15	-nan	-nan
53.16	-nan	-nan
53.17	-nan	-nan
53.18	-nan	-nan
53.19	-nan	-nan
53.2	-nan	-nan
53.21	-nan	-nan
53.22	-nan	-nan
53.23	-nan	-nan
53.24	-nan	-nan
53.25	-nan	-nan
53.26	-nan	-nan
53.27	-nan	-nan
53.28	-nan	-nan
53.29	-nan	-nan
53.3	-nan	-nan
53.31	-nan	-nan
53.32	-nan	-nan
53.33	-nan	-nan
53.34	-nan	-nan
53.35	-nan	-nan
53.36	-nan	-nan
53.37	-nan	-nan
53.38	-nan	-nan
53.39	-nan	-nan
53.4	-nan	-nan
53.41	-nan	-nan
53.42	-nan	-nan
53.43	-nan	-nan
53.44	-nan	-nan
53.45	-nan	-nan
53.46	-nan	-nan
53.47	-nan	-nan
53.48	-nan	-nan
53.49	-nan	-nan
53.5	-nan	-nan
53.51	-nan	-nan
53.52	-nan	-nan
53.53	-nan	-nan
53.54	-nan	-nan
53.55	-nan	-nan
53.56	-nan	-nan
53.57	-nan	-nan
53.58	-nan	-nan
53.59	-nan	-nan
53.6	-nan	-nan
53.61	-nan	-nan
53.62	-nan	-nan
53.63	-nan	-nan
53.64	-nan	-nan
53.65	-nan	-nan
53.66	-nan	-nan
53.67	-nan	-nan
53.68	-nan	-nan
53.69	-nan	-nan
53.7	-nan	-nan
53.71	-nan	-nan
53.72	-nan	-nan
53.73	-nan	-nan
53.74	-nan	-nan
53.75	-nan	-nan
53.76	-nan	-nan
53.77	-nan	-nan
53.78	-nan	-nan
53.79	-nan	-nan
53.8	-nan	-nan
53.81	-nan	-nan
53.82	-nan	-nan
53.83	-nan	-nan
53.84	-nan	-nan
53.85	-nan	-nan
53.86	-nan	-nan
53.87	-nan	-nan
53.88	-nan	-nan
53.89	-nan	-nan
53.9	-nan	-nan
53.91	-nan	-nan
53.92	-nan	-nan
53.93	-nan	-nan
53.94	-nan	-nan
53.95	-nan	-nan
53.96	-nan	-nan
53.97	-nan	-nan
53.98	-nan	-nan
53.99	-nan	-nan
54	-nan	-nan
54.01	-nan	-nan
54.02	-nan	-nan
54.03	-nan	-nan
54.04	-nan	-nan
54.05	-nan	-nan
54.06	-nan	-nan
54.07	-nan	-nan
54.08	-nan	-nan
54.09	-nan	-nan
54.1	-nan	-nan
54.11	-nan	-nan
54.12	-nan	-nan
54.13	-nan	-nan
54.14	-nan	-nan
54.15	-nan	-nan
54.16	-nan	-nan
54.17	-nan	-nan
54.18	-nan	-nan
54.19	-nan	-nan
54.2	-nan	-nan
54.21	-nan	-nan
54.22	-nan	-nan
54.23	-nan	-nan
54.24	-nan	-nan
54.25	-nan	-nan
54.26	-nan	-nan
54.27	-nan	-nan
54.28	-nan	-nan
54.29	-nan	-nan
54.3	-nan	-nan
54.31	-nan	-nan
54.32	-nan	-nan
54.33	-nan	-nan
54.34	-nan	-nan
54.35	-nan	-nan
54.36	-nan	-nan
54.37	-nan	-nan
54.38	-nan	-nan
54.39	-nan	-nan
54.4	-nan	-nan
54.41	-nan	-nan
54.42	-nan	-nan
54.43	-nan	-nan
54.44	-nan	-nan
54.45	-nan	-nan
54.46	-nan	-nan
54.47	-nan	-nan
54.48	-nan	-nan
54.49	-nan	-nan
54.5	-nan	-nan
54.51	-nan	-nan
54.52	-nan	-nan
54.53	-nan	-nan
54.54	-nan	-nan
54.55	-nan	-nan
54.56	-nan	-nan
54.57	-nan	-nan
54.58	-nan	-nan
54.59	-nan	-nan
54.6	-nan	-nan
54.61	-nan	-nan
54.62	-nan	-nan
54.63	-nan	-nan
54.64	-nan	-nan
54.65	-nan	-nan
54.66	-nan	-nan
54.67	-nan	-nan
54.68	-nan	-nan
54.69	-nan	-nan
54.7	-nan	-nan
54.71	-nan	-nan
54.72	-nan	-nan
54.73	-nan	-nan
54.74	-nan	-nan
54.75	-nan	-nan
54.76	-nan	-nan
54.77	-nan	-nan
54.78	-nan	-nan
54.79	-nan	-nan
54.8	-nan	-nan
54.81	-nan	-nan
54.82	-nan	-nan
54.83	-nan	-nan
54.84	-nan	-nan
54.85	-nan	-nan
54.86	-nan	-nan
54.87	-nan	-nan
54.88	-nan	-nan
54.89	-nan	-nan
54.9	-nan	-nan
54.91	-nan	-nan
54.92	-nan	-nan
54.93	-nan	-nan
54.94	-nan	-nan
54.95	-nan	-nan
54.96	-nan	-nan
54.97	-nan	-nan
54.98	-nan	-nan
54.99	-nan	-nan
55	-nan	-nan
55.01	-nan	-nan
55.02	-nan	-nan
55.03	-nan	-nan
55.04	-nan	-nan
55.05	-nan	-nan
55.06	-nan	-nan
55.07	-nan	-nan
55.08	-nan	-nan
55.09	-nan	-nan
55.1	-nan	-nan
55.11	-nan	-nan
55.12	-nan	-nan
55.13	-nan	-nan
55.14	-nan	-nan
55.15	-nan	-nan
55.16	-nan	-nan
55.17	-nan	-nan
55.18	-nan	-nan
55.19	-nan	-nan
55.2	-nan	-nan
55.21	-nan	-nan
55.22	-nan	-nan
55.23	-nan	-nan
55.24	-nan	-nan
55.25	-nan	-nan
55.26	-nan	-nan
55.27	-nan	-nan
55.28	-nan	-nan
55.29	-nan	-nan
55.3	-nan	-nan
55.31	-nan	-nan
55.32	-nan	-nan
55.33	-nan	-nan
55.34	-nan	-nan
55.35	-nan	-nan
55.36	-nan	-nan
55.37	-nan	-nan
55.38	-nan	-nan
55.39	-nan	-nan
55.4	-nan	-nan
55.41	-nan	-nan
55.42	-nan	-nan
55.43	-nan	-nan
55.44	-nan	-nan
55.45	-nan	-nan
55.46	-nan	-nan
55.47	-nan	-nan
55.48	-nan	-nan
55.49	-nan	-nan
55.5	-nan	-nan
55.51	-nan	-nan
55.52	-nan	-nan
55.53	-nan	-nan
55.54	-nan	-nan
55.55	-nan	-nan
55.56	-nan	-nan
55.57	-nan	-nan
55.58	-nan	-nan
55.59	-nan	-nan
55.6	-nan	-nan
55.61	-nan	-nan
55.62	-nan	-nan
55.63	-nan	-nan
55.64	-nan	-nan
55.65	-nan	-nan
55.66	-nan	-nan
55.67	-nan	-nan
55.68	-nan	-nan
55.69	-nan	-nan
55.7	-nan	-nan
55.71	-nan	-nan
55.72	-nan	-nan
55.73	-nan	-nan
55.74	-nan	-nan
55.75	-nan	-nan
55.76	-nan	-nan
55.77	-nan	-nan
55.78	-nan	-nan
55.79	-nan	-nan
55.8	-nan	-nan
55.81	-nan	-nan
55.82	-nan	-nan
55.83	-nan	-nan
55.84	-nan	-nan
55.85	-nan	-nan
55.86	-nan	-nan
55.87	-nan	-nan
55.88	-nan	-nan
55.89	-nan	-nan
55.9	-nan	-nan
55.91	-nan	-nan
55.92	-nan	-nan
55.93	-nan	-nan
55.94	-nan	-nan
55.95	-nan	-nan
55.96	-nan	-nan
55.97	-nan	-nan
55.98	-nan	-nan
55.99	-nan	-nan
56	-nan	-nan
56.01	-nan	-nan
56.02	-nan	-nan
56.03	-nan	-nan
56.04	-nan	-nan
56.05	-nan	-nan
56.06	-nan	-nan
56.07	-nan	-nan
56.08	-nan	-nan
56.09	-nan	-nan
56.1	-nan	-nan
56.11	-nan	-nan
56.12	-nan	-nan
56.13	-nan	-nan
56.14	-nan	-nan
56.15	-nan	-nan
56.16	-nan	-nan
56.17	-nan	-nan
56.18	-nan	-nan
56.19	-nan	-nan
56.2	-nan	-nan
56.21	-nan	-nan
56.22	-nan	-nan
56.23	-nan	-nan
56.24	-nan	-nan
56.25	-nan	-nan
56.26	-nan	-nan
56.27	-nan	-nan
56.28	-nan	-nan
56.29	-nan	-nan
56.3	-nan	-nan
56.31	-nan	-nan
56.32	-nan	-nan
56.33	-nan	-nan
56.34	-nan	-nan
56.35	-nan	-nan
56.36	-nan	-nan
56.37	-nan	-nan
56.38	-nan	-nan
56.39	-nan	-nan
56.4	-nan	-nan
56.41	-nan	-nan
56.42	-nan	-nan
56.43	-nan	-nan
56.44	-nan	-nan
56.45	-nan	-nan
56.46	-nan	-nan
56.47	-nan	-nan
56.48	-nan	-nan
56.49	-nan	-nan
56.5	-nan	-nan
56.51	-nan	-nan
56.52	-nan	-nan
56.53	-nan	-nan
56.54	-nan	-nan
56.55	-nan	-nan
56.56	-nan	-nan
56.57	-nan	-nan
56.58	-nan	-nan
56.59	-nan	-nan
56.6	-nan	-nan
56.61	-nan	-nan
56.62	-nan	-nan
56.63	-nan	-nan
56.64	-nan	-nan
56.65	-nan	-nan
56.66	-nan	-nan
56.67	-nan	-nan
56.68	-nan	-nan
56.69	-nan	-nan
56.7	-nan	-nan
56.71	-nan	-nan
56.72	-nan	-nan
56.73	-nan	-nan
56.74	-nan	-nan
56.75	-nan	-nan
56.76	-nan	-nan
56.77	-nan	-nan
56.78	-nan	-nan
56.79	-nan	-nan
56.8	-nan	-nan
56.81	-nan	-nan
56.82	-nan	-nan
56.83	-nan	-nan
56.84	-nan	-nan
56.85	-nan	-nan
56.86	-nan	-nan
56.87	-nan	-nan
56.88	-nan	-nan
56.89	-nan	-nan
56.9	-nan	-nan
56.91	-nan	-nan
56.92	-nan	-nan
56.93	-nan	-nan
56.94	-nan	-nan
56.95	-nan	-nan
56.96	-nan	-nan
56.97	-nan	-nan
56.98	-nan	-nan
56.99	-nan	-nan
57	-nan	-nan
57.01	-nan	-nan
57.02	-nan	-nan
57.03	-nan	-nan
57.04	-nan	-nan
57.05	-nan	-nan
57.06	-nan	-nan
57.07	-nan	-nan
57.08	-nan	-nan
57.09	-nan	-nan
57.1	-nan	-nan
57.11	-nan	-nan
57.12	-nan	-nan
57.13	-nan	-nan
57.14	-nan	-nan
57.15	-nan	-nan
57.16	-nan	-nan
57.17	-nan	-nan
57.18	-nan	-nan
57.19	-nan	-nan
57.2	-nan	-nan
57.21	-nan	-nan
57.22	-nan	-nan
57.23	-nan	-nan
57.24	-nan	-nan
57.25	-nan	-nan
57.26	-nan	-nan
57.27	-nan	-nan
57.28	-nan	-nan
57.29	-nan	-nan
57.3	-nan	-nan
57.31	-nan	-nan
57.32	-nan	-nan
57.33	-nan	-nan
57.34	-nan	-nan
57.35	-nan	-nan
57.36	-nan	-nan
57.37	-nan	-nan
57.38	-nan	-nan
57.39	-nan	-nan
57.4	-nan	-nan
57.41	-nan	-nan
57.42	-nan	-nan
57.43	-nan	-nan
57.44	-nan	-nan
57.45	-nan	-nan
57.46	-nan	-nan
57.47	-nan	-nan
57.48	-nan	-nan
57.49	-nan	-nan
57.5	-nan	-nan
57.51	-nan	-nan
57.52	-nan	-nan
57.53	-nan	-nan
57.54	-nan	-nan
57.55	-nan	-nan
57.56	-nan	-nan
57.57	-nan	-nan
57.58	-nan	-nan
57.59	-nan	-nan
57.6	-nan	-nan
57.61	-nan	-nan
57.62	-nan	-nan
57.63	-nan	-nan
57.64	-nan	-nan
57.65	-nan	-nan
57.66	-nan	-nan
57.67	-nan	-nan
57.68	-nan	-nan
57.69	-nan	-nan
57.7	-nan	-nan
57.71	-nan	-nan
57.72	-nan	-nan
57.73	-nan	-nan
57.74	-nan	-nan
57.75	-nan	-nan
57.76	-nan	-nan
57.77	-nan	-nan
57.78	-nan	-nan
57.79	-nan	-nan
57.8	-nan	-nan
57.81	-nan	-nan
57.82	-nan	-nan
57.83	-nan	-nan
57.84	-nan	-nan
57.85	-nan	-nan
57.86	-nan	-nan
57.87	-nan	-nan
57.88	-nan	-nan
57.89	-nan	-nan
57.9	-nan	-nan
57.91	-nan	-nan
57.92	-nan	-nan
57.93	-nan	-nan
57.94	-nan	-nan
57.95	-nan	-nan
57.96	-nan	-nan
57.97	-nan	-nan
57.98	-nan	-nan
57.99	-nan	-nan
58	-nan	-nan
58.01	-nan	-nan
58.02	-nan	-nan
58.03	-nan	-nan
58.04	-nan	-nan
58.05	-nan	-nan
58.06	-nan	-nan
58.07	-nan	-nan
58.08	-nan	-nan
58.09	-nan	-nan
58.1	-nan	-nan
58.11	-nan	-nan
58.12	-nan	-nan
58.13	-nan	-nan
58.14	-nan	-nan
58.15	-nan	-nan
58.16	-nan	-nan
58.17	-nan	-nan
58.18	-nan	-nan
58.19	-nan	-nan
58.2	-nan	-nan
58.21	-nan	-nan
58.22	-nan	-nan
58.23	-nan	-nan
58.24	-nan	-nan
58.25	-nan	-nan
58.26	-nan	-nan
58.27	-nan	-nan
58.28	-nan	-nan
58.29	-nan	-nan
58.3	-nan	-nan
58.31	-nan	-nan
58.32	-nan	-nan
58.33	-nan	-nan
58.34	-nan	-nan
58.35	-nan	-nan
58.36	-nan	-nan
58.37	-nan	-nan
58.38	-nan	-nan
58.39	-nan	-nan
58.4	-nan	-nan
58.41	-nan	-nan
58.42	-nan	-nan
58.43	-nan	-nan
58.44	-nan	-nan
58.45	-nan	-nan
58.46	-nan	-nan
58.47	-nan	-nan
58.48	-nan	-nan
58.49	-nan	-nan
58.5	-nan	-nan
58.51	-nan	-nan
58.52	-nan	-nan
58.53	-nan	-nan
58.54	-nan	-nan
58.55	-nan	-nan
58.56	-nan	-nan
58.57	-nan	-nan
58.58	-nan	-nan
58.59	-nan	-nan
58.6	-nan	-nan
58.61	-nan	-nan
58.62	-nan	-nan
58.63	-nan	-nan
58.64	-nan	-nan
58.65	-nan	-nan
58.66	-nan	-nan
58.67	-nan	-nan
58.68	-nan	-nan
58.69	-nan	-nan
58.7	-nan	-nan
58.71	-nan	-nan
58.72	-nan	-nan
58.73	-nan	-nan
58.74	-nan	-nan
58.75	-nan	-nan
58.76	-nan	-nan
58.77	-nan	-nan
58.78	-nan	-nan
58.79	-nan	-nan
58.8	-nan	-nan
58.81	-nan	-nan
58.82	-nan	-nan
58.83	-nan	-nan
58.84	-nan	-nan
58.85	-nan	-nan
58.86	-nan	-nan
58.87	-nan	-nan
58.88	-nan	-nan
58.89	-nan	-nan
58.9	-nan	-nan
58.91	-nan	-nan
58.92	-nan	-nan
58.93	-nan	-nan
58.94	-nan	-nan
58.95	-nan	-nan
58.96	-nan	-nan
58.97	-nan	-nan
58.98	-nan	-nan
58.99	-nan	-nan
59	-nan	-nan
59.01	-nan	-nan
59.02	-nan	-nan
59.03	-nan	-nan
59.04	-nan	-nan
59.05	-nan	-nan
59.06	-nan	-nan
59.07	-nan	-nan
59.08	-nan	-nan
59.09	-nan	-nan
59.1	-nan	-nan
59.11	-nan	-nan
59.12	-nan	-nan
59.13	-nan	-nan
59.14	-nan	-nan
59.15	-nan	-nan
59.16	-nan	-nan
59.17	-nan	-nan
59.18	-nan	-nan
59.19	-nan	-nan
59.2	-nan	-nan
59.21	-nan	-nan
59.22	-nan	-nan
59.23	-nan	-nan
59.24	-nan	-nan
59.25	-nan	-nan
59.26	-nan	-nan
59.27	-nan	-nan
59.28	-nan	-nan
59.29	-nan	-nan
59.3	-nan	-nan
59.31	-nan	-nan
59.32	-nan	-nan
59.33	-nan	-nan
59.34	-nan	-nan
59.35	-nan	-nan
59.36	-nan	-nan
59.37	-nan	-nan
59.38	-nan	-nan
59.39	-nan	-nan
59.4	-nan	-nan
59.41	-nan	-nan
59.42	-nan	-nan
59.43	-nan	-nan
59.44	-nan	-nan
59.45	-nan	-nan
59.46	-nan	-nan
59.47	-nan	-nan
59.48	-nan	-nan
59.49	-nan	-nan
59.5	-nan	-nan
59.51	-nan	-nan
59.52	-nan	-nan
59.53	-nan	-nan
59.54	-nan	-nan
59.55	-nan	-nan
59.56	-nan	-nan
59.57	-nan	-nan
59.58	-nan	-nan
59.59	-nan	-nan
59.6	-nan	-nan
59.61	-nan	-nan
59.62	-nan	-nan
59.63	-nan	-nan
59.64	-nan	-nan
59.65	-nan	-nan
59.66	-nan	-nan
59.67	-nan	-nan
59.68	-nan	-nan
59.69	-nan	-nan
59.7	-nan	-nan
59.71	-nan	-nan
59.72	-nan	-nan
59.73	-nan	-nan
59.74	-nan	-nan
59.75	-nan	-nan
59.76	-nan	-nan
59.77	-nan	-nan
59.78	-nan	-nan
59.79	-nan	-nan
59.8	-nan	-nan
59.81	-nan	-nan
59.82	-nan	-nan
59.83	-nan	-nan
59.84	-nan	-nan
59.85	-nan	-nan
59.86	-nan	-nan
59.87	-nan	-nan
59.88	-nan	-nan
59.89	-nan	-nan
59.9	-nan	-nan
59.91	-nan	-nan
59.92	-nan	-nan
59.93	-nan	-nan
59.94	-nan	-nan
59.95	-nan	-nan
59.96	-nan	-nan
59.97	-nan	-nan
59.98	-nan	-nan
59.99	-nan	-nan
60	-nan	-nan
60.01	-nan	-nan
60.02	-nan	-nan
60.03	-nan	-nan
60.04	-nan	-nan
60.05	-nan	-nan
60.06	-nan	-nan
60.07	-nan	-nan
60.08	-nan	-nan
60.09	-nan	-nan
60.1	-nan	-nan
60.11	-nan	-nan
60.12	-nan	-nan
60.13	-nan	-nan
60.14	-nan	-nan
60.15	-nan	-nan
60.16	-nan	-nan
60.17	-nan	-nan
60.18	-nan	-nan
60.19	-nan	-nan
60.2	-nan	-nan
60.21	-nan	-nan
60.22	-nan	-nan
60.23	-nan	-nan
60.24	-nan	-nan
60.25	-nan	-nan
60.26	-nan	-nan
60.27	-nan	-nan
60.28	-nan	-nan
60.29	-nan	-nan
60.3	-nan	-nan
60.31	-nan	-nan
60.32	-nan	-nan
60.33	-nan	-nan
60.34	-nan	-nan
60.35	-nan	-nan
60.36	-nan	-nan
60.37	-nan	-nan
60.38	-nan	-nan
60.39	-nan	-nan
60.4	-nan	-nan
60.41	-nan	-nan
60.42	-nan	-nan
60.43	-nan	-nan
60.44	-nan	-nan
60.45	-nan	-nan
60.46	-nan	-nan
60.47	-nan	-nan
60.48	-nan	-nan
60.49	-nan	-nan
60.5	-nan	-nan
60.51	-nan	-nan
60.52	-nan	-nan
60.53	-nan	-nan
60.54	-nan	-nan
60.55	-nan	-nan
60.56	-nan	-nan
60.57	-nan	-nan
60.58	-nan	-nan
60.59	-nan	-nan
60.6	-nan	-nan
60.61	-nan	-nan
60.62	-nan	-nan
60.63	-nan	-nan
60.64	-nan	-nan
60.65	-nan	-nan
60.66	-nan	-nan
60.67	-nan	-nan
60.68	-nan	-nan
60.69	-nan	-nan
60.7	-nan	-nan
60.71	-nan	-nan
60.72	-nan	-nan
60.73	-nan	-nan
60.74	-nan	-nan
60.75	-nan	-nan
60.76	-nan	-nan
60.77	-nan	-nan
60.78	-nan	-nan
60.79	-nan	-nan
60.8	-nan	-nan
60.81	-nan	-nan
60.82	-nan	-nan
60.83	-nan	-nan
60.84	-nan	-nan
60.85	-nan	-nan
60.86	-nan	-nan
60.87	-nan	-nan
60.88	-nan	-nan
60.89	-nan	-nan
60.9	-nan	-nan
60.91	-nan	-nan
60.92	-nan	-nan
60.93	-nan	-nan
60.94	-nan	-nan
60.95	-nan	-nan
60.96	-nan	-nan
60.97	-nan	-nan
60.98	-nan	-nan
60.99	-nan	-nan
61	-nan	-nan
61.01	-nan	-nan
61.02	-nan	-nan
61.03	-nan	-nan
61.04	-nan	-nan
61.05	-nan	-nan
61.06	-nan	-nan
61.07	-nan	-nan
61.08	-nan	-nan
61.09	-nan	-nan
61.1	-nan	-nan
61.11	-nan	-nan
61.12	-nan	-nan
61.13	-nan	-nan
61.14	-nan	-nan
61.15	-nan	-nan
61.16	-nan	-nan
61.17	-nan	-nan
61.18	-nan	-nan
61.19	-nan	-nan
61.2	-nan	-nan
61.21	-nan	-nan
61.22	-nan	-nan
61.23	-nan	-nan
61.24	-nan	-nan
61.25	-nan	-nan
61.26	-nan	-nan
61.27	-nan	-nan
61.28	-nan	-nan
61.29	-nan	-nan
61.3	-nan	-nan
61.31	-nan	-nan
61.32	-nan	-nan
61.33	-nan	-nan
61.34	-nan	-nan
61.35	-nan	-nan
61.36	-nan	-nan
61.37	-nan	-nan
61.38	-nan	-nan
61.39	-nan	-nan
61.4	-nan	-nan
61.41	-nan	-nan
61.42	-nan	-nan
61.43	-nan	-nan
61.44	-nan	-nan
61.45	-nan	-nan
61.46	-nan	-nan
61.47	-nan	-nan
61.48	-nan	-nan
61.49	-nan	-nan
61.5	-nan	-nan
61.51	-nan	-nan
61.52	-nan	-nan
61.53	-nan	-nan
61.54	-nan	-nan
61.55	-nan	-nan
61.56	-nan	-nan
61.57	-nan	-nan
61.58	-nan	-nan
61.59	-nan	-nan
61.6	-nan	-nan
61.61	-nan	-nan
61.62	-nan	-nan
61.63	-nan	-nan
61.64	-nan	-nan
61.65	-nan	-nan
61.66	-nan	-nan
61.67	-nan	-nan
61.68	-nan	-nan
61.69	-nan	-nan
61.7	-nan	-nan
61.71	-nan	-nan
61.72	-nan	-nan
61.73	-nan	-nan
61.74	-nan	-nan
61.75	-nan	-nan
61.76	-nan	-nan
61.77	-nan	-nan
61.78	-nan	-nan
61.79	-nan	-nan
61.8	-nan	-nan
61.81	-nan	-nan
61.82	-nan	-nan
61.83	-nan	-nan
61.84	-nan	-nan
61.85	-nan	-nan
61.86	-nan	-nan
61.87	-nan	-nan
61.88	-nan	-nan
61.89	-nan	-nan
61.9	-nan	-nan
61.91	-nan	-nan
61.92	-nan	-nan
61.93	-nan	-nan
61.94	-nan	-nan
61.95	-nan	-nan
61.96	-nan	-nan
61.97	-nan	-nan
61.98	-nan	-nan
61.99	-nan	-nan
62	-nan	-nan
62.01	-nan	-nan
62.02	-nan	-nan
62.03	-nan	-nan
62.04	-nan	-nan
62.05	-nan	-nan
62.06	-nan	-nan
62.07	-nan	-nan
62.08	-nan	-nan
62.09	-nan	-nan
62.1	-nan	-nan
62.11	-nan	-nan
62.12	-nan	-nan
62.13	-nan	-nan
62.14	-nan	-nan
62.15	-nan	-nan
62.16	-nan	-nan
62.17	-nan	-nan
62.18	-nan	-nan
62.19	-nan	-nan
62.2	-nan	-nan
62.21	-nan	-nan
62.22	-nan	-nan
62.23	-nan	-nan
62.24	-nan	-nan
62.25	-nan	-nan
62.26	-nan	-nan
62.27	-nan	-nan
62.28	-nan	-nan
62.29	-nan	-nan
62.3	-nan	-nan
62.31	-nan	-nan
62.32	-nan	-nan
62.33	-nan	-nan
62.34	-nan	-nan
62.35	-nan	-nan
62.36	-nan	-nan
62.37	-nan	-nan
62.38	-nan	-nan
62.39	-nan	-nan
62.4	-nan	-nan
62.41	-nan	-nan
62.42	-nan	-nan
62.43	-nan	-nan
62.44	-nan	-nan
62.45	-nan	-nan
62.46	-nan	-nan
62.47	-nan	-nan
62.48	-nan	-nan
62.49	-nan	-nan
62.5	-nan	-nan
62.51	-nan	-nan
62.52	-nan	-nan
62.53	-nan	-nan
62.54	-nan	-nan
62.55	-nan	-nan
62.56	-nan	-nan
62.57	-nan	-nan
62.58	-nan	-nan
62.59	-nan	-nan
62.6	-nan	-nan
62.61	-nan	-nan
62.62	-nan	-nan
62.63	-nan	-nan
62.64	-nan	-nan
62.65	-nan	-nan
62.66	-nan	-nan
62.67	-nan	-nan
62.68	-nan	-nan
62.69	-nan	-nan
62.7	-nan	-nan
62.71	-nan	-nan
62.72	-nan	-nan
62.73	-nan	-nan
62.74	-nan	-nan
62.75	-nan	-nan
62.76	-nan	-nan
62.77	-nan	-nan
62.78	-nan	-nan
62.79	-nan	-nan
62.8	-nan	-nan
62.81	-nan	-nan
62.82	-nan	-nan
62.83	-nan	-nan
62.84	-nan	-nan
62.85	-nan	-nan
62.86	-nan	-nan
62.87	-nan	-nan
62.88	-nan	-nan
62.89	-nan	-nan
62.9	-nan	-nan
62.91	-nan	-nan
62.92	-nan	-nan
62.93	-nan	-nan
62.94	-nan	-nan
62.95	-nan	-nan
62.96	-nan	-nan
62.97	-nan	-nan
62.98	-nan	-nan
62.99	-nan	-nan
63	-nan	-nan
63.01	-nan	-nan
63.02	-nan	-nan
63.03	-nan	-nan
63.04	-nan	-nan
63.05	-nan	-nan
63.06	-nan	-nan
63.07	-nan	-nan
63.08	-nan	-nan
63.09	-nan	-nan
63.1	-nan	-nan
63.11	-nan	-nan
63.12	-nan	-nan
63.13	-nan	-nan
63.14	-nan	-nan
63.15	-nan	-nan
63.16	-nan	-nan
63.17	-nan	-nan
63.18	-nan	-nan
63.19	-nan	-nan
63.2	-nan	-nan
63.21	-nan	-nan
63.22	-nan	-nan
63.23	-nan	-nan
63.24	-nan	-nan
63.25	-nan	-nan
63.26	-nan	-nan
63.27	-nan	-nan
63.28	-nan	-nan
63.29	-nan	-nan
63.3	-nan	-nan
63.31	-nan	-nan
63.32	-nan	-nan
63.33	-nan	-nan
63.34	-nan	-nan
63.35	-nan	-nan
63.36	-nan	-nan
63.37	-nan	-nan
63.38	-nan	-nan
63.39	-nan	-nan
63.4	-nan	-nan
63.41	-nan	-nan
63.42	-nan	-nan
63.43	-nan	-nan
63.44	-nan	-nan
63.45	-nan	-nan
63.46	-nan	-nan
63.47	-nan	-nan
63.48	-nan	-nan
63.49	-nan	-nan
63.5	-nan	-nan
63.51	-nan	-nan
63.52	-nan	-nan
63.53	-nan	-nan
63.54	-nan	-nan
63.55	-nan	-nan
63.56	-nan	-nan
63.57	-nan	-nan
63.58	-nan	-nan
63.59	-nan	-nan
63.6	-nan	-nan
63.61	-nan	-nan
63.62	-nan	-nan
63.63	-nan	-nan
63.64	-nan	-nan
63.65	-nan	-nan
63.66	-nan	-nan
63.67	-nan	-nan
63.68	-nan	-nan
